,lang,feature,accuracy,permute,epoch,lang_train,init,num_samples
4782,enfr,placerough,0.9285714285714286,0.0,58,fren,en49,2683759
4783,enfr,lang,1.0,0.0,58,fren,en49,2683759
4784,en,sonority,0.8974358974358975,0.0,59,fren,en49,2783759
4785,fr,sonority,0.8529411764705882,0.0,59,fren,en49,2783759
4786,enfr,sonority,0.9430618401206636,0.0,59,fren,en49,2783759
4787,en,manner,0.8205128205128205,0.0,59,fren,en49,2783759
4788,fr,manner,0.7352941176470589,0.0,59,fren,en49,2783759
4789,enfr,manner,0.9211915535444948,0.0,59,fren,en49,2783759
4790,en,voicing,1.0,0.0,59,fren,en49,2783759
4791,fr,voicing,1.0,0.0,59,fren,en49,2783759
4792,enfr,voicing,1.0,0.0,59,fren,en49,2783759
4793,en,place,0.7083333333333334,0.0,59,fren,en49,2783759
4794,fr,place,0.7368421052631579,0.0,59,fren,en49,2783759
4795,enfr,place,0.8585526315789473,0.0,59,fren,en49,2783759
4796,en,placerough,0.9285714285714286,0.0,59,fren,en49,2783759
4797,fr,placerough,0.9166666666666666,0.0,59,fren,en49,2783759
4798,enfr,placerough,0.9285714285714286,0.0,59,fren,en49,2783759
4799,enfr,lang,1.0,0.0,59,fren,en49,2783759
4800,en,sonority,0.358974358974359,0.0,0,fren,fr19,499
4801,fr,sonority,0.7941176470588235,0.0,0,fren,fr19,499
4802,enfr,sonority,0.5780542986425339,0.0,0,fren,fr19,499
4803,en,manner,0.38461538461538464,0.0,0,fren,fr19,499
4804,fr,manner,0.6176470588235294,0.0,0,fren,fr19,499
4805,enfr,manner,0.41289592760180993,0.0,0,fren,fr19,499
4806,en,voicing,0.35294117647058826,0.0,0,fren,fr19,499
4807,fr,voicing,0.9166666666666666,0.0,0,fren,fr19,499
4808,enfr,voicing,0.4852941176470588,0.0,0,fren,fr19,499
4809,en,place,0.125,0.0,0,fren,fr19,499
4810,fr,place,0.5263157894736842,0.0,0,fren,fr19,499
4811,enfr,place,0.28289473684210525,0.0,0,fren,fr19,499
4812,en,placerough,0.0,0.0,0,fren,fr19,499
4813,fr,placerough,0.6666666666666666,0.0,0,fren,fr19,499
4814,enfr,placerough,0.45833333333333337,0.0,0,fren,fr19,499
4815,enfr,lang,1.0,0.0,0,fren,fr19,499
4816,en,sonority,0.5897435897435898,0.0,1,fren,fr19,1071
4817,fr,sonority,0.7647058823529411,0.0,1,fren,fr19,1071
4818,enfr,sonority,0.697209653092006,0.0,1,fren,fr19,1071
4819,en,manner,0.38461538461538464,0.0,1,fren,fr19,1071
4820,fr,manner,0.6176470588235294,0.0,1,fren,fr19,1071
4821,enfr,manner,0.4423076923076923,0.0,1,fren,fr19,1071
4822,en,voicing,0.35294117647058826,0.0,1,fren,fr19,1071
4823,fr,voicing,0.9166666666666666,0.0,1,fren,fr19,1071
4824,enfr,voicing,0.5441176470588236,0.0,1,fren,fr19,1071
4825,en,place,0.16666666666666666,0.0,1,fren,fr19,1071
4826,fr,place,0.42105263157894735,0.0,1,fren,fr19,1071
4827,enfr,place,0.3355263157894737,0.0,1,fren,fr19,1071
4828,en,placerough,0.0,0.0,1,fren,fr19,1071
4829,fr,placerough,0.6666666666666666,0.0,1,fren,fr19,1071
4830,enfr,placerough,0.6607142857142857,0.0,1,fren,fr19,1071
4831,enfr,lang,1.0,0.0,1,fren,fr19,1071
4832,en,sonority,0.717948717948718,0.0,2,fren,fr19,1727
4833,fr,sonority,0.7352941176470589,0.0,2,fren,fr19,1727
4834,enfr,sonority,0.7503770739064857,0.0,2,fren,fr19,1727
4835,en,manner,0.38461538461538464,0.0,2,fren,fr19,1727
4836,fr,manner,0.6176470588235294,0.0,2,fren,fr19,1727
4837,enfr,manner,0.501131221719457,0.0,2,fren,fr19,1727
4838,en,voicing,0.35294117647058826,0.0,2,fren,fr19,1727
4839,fr,voicing,0.9166666666666666,0.0,2,fren,fr19,1727
4840,enfr,voicing,0.857843137254902,0.0,2,fren,fr19,1727
4841,en,place,0.20833333333333334,0.0,2,fren,fr19,1727
4842,fr,place,0.42105263157894735,0.0,2,fren,fr19,1727
4843,enfr,place,0.4089912280701754,0.0,2,fren,fr19,1727
4844,en,placerough,0.14285714285714285,0.0,2,fren,fr19,1727
4845,fr,placerough,0.6666666666666666,0.0,2,fren,fr19,1727
4846,enfr,placerough,0.8214285714285714,0.0,2,fren,fr19,1727
4847,enfr,lang,1.0,0.0,2,fren,fr19,1727
4848,en,sonority,0.7435897435897436,0.0,3,fren,fr19,2478
4849,fr,sonority,0.7647058823529411,0.0,3,fren,fr19,2478
4850,enfr,sonority,0.7503770739064857,0.0,3,fren,fr19,2478
4851,en,manner,0.41025641025641024,0.0,3,fren,fr19,2478
4852,fr,manner,0.6176470588235294,0.0,3,fren,fr19,2478
4853,enfr,manner,0.528657616892911,0.0,3,fren,fr19,2478
4854,en,voicing,0.4117647058823529,0.0,3,fren,fr19,2478
4855,fr,voicing,0.8333333333333334,0.0,3,fren,fr19,2478
4856,enfr,voicing,0.9705882352941176,0.0,3,fren,fr19,2478
4857,en,place,0.20833333333333334,0.0,3,fren,fr19,2478
4858,fr,place,0.42105263157894735,0.0,3,fren,fr19,2478
4859,enfr,place,0.5921052631578947,0.0,3,fren,fr19,2478
4860,en,placerough,0.21428571428571427,0.0,3,fren,fr19,2478
4861,fr,placerough,0.6666666666666666,0.0,3,fren,fr19,2478
4862,enfr,placerough,0.7797619047619048,0.0,3,fren,fr19,2478
4863,enfr,lang,1.0,0.0,3,fren,fr19,2478
4864,en,sonority,0.8205128205128205,0.0,4,fren,fr19,3338
4865,fr,sonority,0.7647058823529411,0.0,4,fren,fr19,3338
4866,enfr,sonority,0.7779034690799397,0.0,4,fren,fr19,3338
4867,en,manner,0.5128205128205128,0.0,4,fren,fr19,3338
4868,fr,manner,0.6176470588235294,0.0,4,fren,fr19,3338
4869,enfr,manner,0.528657616892911,0.0,4,fren,fr19,3338
4870,en,voicing,0.4117647058823529,0.0,4,fren,fr19,3338
4871,fr,voicing,0.9166666666666666,0.0,4,fren,fr19,3338
4872,enfr,voicing,0.9411764705882353,0.0,4,fren,fr19,3338
4873,en,place,0.4166666666666667,0.0,4,fren,fr19,3338
4874,fr,place,0.42105263157894735,0.0,4,fren,fr19,3338
4875,enfr,place,0.6546052631578947,0.0,4,fren,fr19,3338
4876,en,placerough,0.2857142857142857,0.0,4,fren,fr19,3338
4877,fr,placerough,0.6666666666666666,0.0,4,fren,fr19,3338
4878,enfr,placerough,0.8214285714285714,0.0,4,fren,fr19,3338
4879,enfr,lang,1.0,0.0,4,fren,fr19,3338
4880,en,sonority,0.8205128205128205,0.0,5,fren,fr19,4324
4881,fr,sonority,0.7647058823529411,0.0,5,fren,fr19,4324
4882,enfr,sonority,0.7926093514328808,0.0,5,fren,fr19,4324
4883,en,manner,0.5128205128205128,0.0,5,fren,fr19,4324
4884,fr,manner,0.6176470588235294,0.0,5,fren,fr19,4324
4885,enfr,manner,0.5708898944193062,0.0,5,fren,fr19,4324
4886,en,voicing,0.47058823529411764,0.0,5,fren,fr19,4324
4887,fr,voicing,1.0,0.0,5,fren,fr19,4324
4888,enfr,voicing,0.8995098039215685,0.0,5,fren,fr19,4324
4889,en,place,0.4583333333333333,0.0,5,fren,fr19,4324
4890,fr,place,0.47368421052631576,0.0,5,fren,fr19,4324
4891,enfr,place,0.6754385964912281,0.0,5,fren,fr19,4324
4892,en,placerough,0.2857142857142857,0.0,5,fren,fr19,4324
4893,fr,placerough,0.6666666666666666,0.0,5,fren,fr19,4324
4894,enfr,placerough,0.8571428571428572,0.0,5,fren,fr19,4324
4895,enfr,lang,1.0,0.0,5,fren,fr19,4324
4896,en,sonority,0.8461538461538461,0.0,6,fren,fr19,5453
4897,fr,sonority,0.7647058823529411,0.0,6,fren,fr19,5453
4898,enfr,sonority,0.7926093514328808,0.0,6,fren,fr19,5453
4899,en,manner,0.5384615384615384,0.0,6,fren,fr19,5453
4900,fr,manner,0.6176470588235294,0.0,6,fren,fr19,5453
4901,enfr,manner,0.611236802413273,0.0,6,fren,fr19,5453
4902,en,voicing,0.5294117647058824,0.0,6,fren,fr19,5453
4903,fr,voicing,0.8333333333333334,0.0,6,fren,fr19,5453
4904,enfr,voicing,0.8700980392156863,0.0,6,fren,fr19,5453
4905,en,place,0.5,0.0,6,fren,fr19,5453
4906,fr,place,0.42105263157894735,0.0,6,fren,fr19,5453
4907,enfr,place,0.7587719298245614,0.0,6,fren,fr19,5453
4908,en,placerough,0.35714285714285715,0.0,6,fren,fr19,5453
4909,fr,placerough,0.6666666666666666,0.0,6,fren,fr19,5453
4910,enfr,placerough,0.8571428571428572,0.0,6,fren,fr19,5453
4911,enfr,lang,1.0,0.0,6,fren,fr19,5453
4912,en,sonority,0.8461538461538461,0.0,7,fren,fr19,6747
4913,fr,sonority,0.7941176470588235,0.0,7,fren,fr19,6747
4914,enfr,sonority,0.7926093514328808,0.0,7,fren,fr19,6747
4915,en,manner,0.5897435897435898,0.0,7,fren,fr19,6747
4916,fr,manner,0.6176470588235294,0.0,7,fren,fr19,6747
4917,enfr,manner,0.6496983408748115,0.0,7,fren,fr19,6747
4918,en,voicing,0.6470588235294118,0.0,7,fren,fr19,6747
4919,fr,voicing,0.8333333333333334,0.0,7,fren,fr19,6747
4920,enfr,voicing,0.8700980392156863,0.0,7,fren,fr19,6747
4921,en,place,0.5416666666666666,0.0,7,fren,fr19,6747
4922,fr,place,0.42105263157894735,0.0,7,fren,fr19,6747
4923,enfr,place,0.7796052631578947,0.0,7,fren,fr19,6747
4924,en,placerough,0.42857142857142855,0.0,7,fren,fr19,6747
4925,fr,placerough,0.6666666666666666,0.0,7,fren,fr19,6747
4926,enfr,placerough,0.8571428571428572,0.0,7,fren,fr19,6747
4927,enfr,lang,1.0,0.0,7,fren,fr19,6747
4928,en,sonority,0.8461538461538461,0.0,8,fren,fr19,8229
4929,fr,sonority,0.7941176470588235,0.0,8,fren,fr19,8229
4930,enfr,sonority,0.7926093514328808,0.0,8,fren,fr19,8229
4931,en,manner,0.6153846153846154,0.0,8,fren,fr19,8229
4932,fr,manner,0.6176470588235294,0.0,8,fren,fr19,8229
4933,enfr,manner,0.6900452488687783,0.0,8,fren,fr19,8229
4934,en,voicing,0.7058823529411765,0.0,8,fren,fr19,8229
4935,fr,voicing,0.8333333333333334,0.0,8,fren,fr19,8229
4936,enfr,voicing,0.8995098039215685,0.0,8,fren,fr19,8229
4937,en,place,0.5416666666666666,0.0,8,fren,fr19,8229
4938,fr,place,0.42105263157894735,0.0,8,fren,fr19,8229
4939,enfr,place,0.7587719298245614,0.0,8,fren,fr19,8229
4940,en,placerough,0.42857142857142855,0.0,8,fren,fr19,8229
4941,fr,placerough,0.6666666666666666,0.0,8,fren,fr19,8229
4942,enfr,placerough,0.8571428571428572,0.0,8,fren,fr19,8229
4943,enfr,lang,1.0,0.0,8,fren,fr19,8229
4944,en,sonority,0.8461538461538461,0.0,9,fren,fr19,9927
4945,fr,sonority,0.7647058823529411,0.0,9,fren,fr19,9927
4946,enfr,sonority,0.8054298642533937,0.0,9,fren,fr19,9927
4947,en,manner,0.6666666666666666,0.0,9,fren,fr19,9927
4948,fr,manner,0.6176470588235294,0.0,9,fren,fr19,9927
4949,enfr,manner,0.7303921568627451,0.0,9,fren,fr19,9927
4950,en,voicing,0.7647058823529411,0.0,9,fren,fr19,9927
4951,fr,voicing,0.8333333333333334,0.0,9,fren,fr19,9927
4952,enfr,voicing,0.8995098039215685,0.0,9,fren,fr19,9927
4953,en,place,0.5833333333333334,0.0,9,fren,fr19,9927
4954,fr,place,0.47368421052631576,0.0,9,fren,fr19,9927
4955,enfr,place,0.7587719298245614,0.0,9,fren,fr19,9927
4956,en,placerough,0.5,0.0,9,fren,fr19,9927
4957,fr,placerough,0.6666666666666666,0.0,9,fren,fr19,9927
4958,enfr,placerough,0.8571428571428572,0.0,9,fren,fr19,9927
4959,enfr,lang,1.0,0.0,9,fren,fr19,9927
4960,en,sonority,0.8717948717948718,0.0,10,fren,fr19,11872
4961,fr,sonority,0.7941176470588235,0.0,10,fren,fr19,11872
4962,enfr,sonority,0.8182503770739065,0.0,10,fren,fr19,11872
4963,en,manner,0.6923076923076923,0.0,10,fren,fr19,11872
4964,fr,manner,0.6176470588235294,0.0,10,fren,fr19,11872
4965,enfr,manner,0.7560331825037707,0.0,10,fren,fr19,11872
4966,en,voicing,0.7647058823529411,0.0,10,fren,fr19,11872
4967,fr,voicing,0.8333333333333334,0.0,10,fren,fr19,11872
4968,enfr,voicing,0.928921568627451,0.0,10,fren,fr19,11872
4969,en,place,0.5833333333333334,0.0,10,fren,fr19,11872
4970,fr,place,0.47368421052631576,0.0,10,fren,fr19,11872
4971,enfr,place,0.7587719298245614,0.0,10,fren,fr19,11872
4972,en,placerough,0.5,0.0,10,fren,fr19,11872
4973,fr,placerough,0.6666666666666666,0.0,10,fren,fr19,11872
4974,enfr,placerough,0.8571428571428572,0.0,10,fren,fr19,11872
4975,enfr,lang,1.0,0.0,10,fren,fr19,11872
4976,en,sonority,0.8717948717948718,0.0,11,fren,fr19,14100
4977,fr,sonority,0.7941176470588235,0.0,11,fren,fr19,14100
4978,enfr,sonority,0.8182503770739065,0.0,11,fren,fr19,14100
4979,en,manner,0.6923076923076923,0.0,11,fren,fr19,14100
4980,fr,manner,0.6470588235294118,0.0,11,fren,fr19,14100
4981,enfr,manner,0.7560331825037707,0.0,11,fren,fr19,14100
4982,en,voicing,0.7647058823529411,0.0,11,fren,fr19,14100
4983,fr,voicing,0.9166666666666666,0.0,11,fren,fr19,14100
4984,enfr,voicing,0.9583333333333333,0.0,11,fren,fr19,14100
4985,en,place,0.5833333333333334,0.0,11,fren,fr19,14100
4986,fr,place,0.5263157894736842,0.0,11,fren,fr19,14100
4987,enfr,place,0.7850877192982456,0.0,11,fren,fr19,14100
4988,en,placerough,0.5,0.0,11,fren,fr19,14100
4989,fr,placerough,0.6666666666666666,0.0,11,fren,fr19,14100
4990,enfr,placerough,0.8571428571428572,0.0,11,fren,fr19,14100
4991,enfr,lang,1.0,0.0,11,fren,fr19,14100
4992,en,sonority,0.8974358974358975,0.0,12,fren,fr19,16652
4993,fr,sonority,0.7941176470588235,0.0,12,fren,fr19,16652
4994,enfr,sonority,0.8329562594268476,0.0,12,fren,fr19,16652
4995,en,manner,0.6923076923076923,0.0,12,fren,fr19,16652
4996,fr,manner,0.6470588235294118,0.0,12,fren,fr19,16652
4997,enfr,manner,0.7560331825037707,0.0,12,fren,fr19,16652
4998,en,voicing,0.7647058823529411,0.0,12,fren,fr19,16652
4999,fr,voicing,0.9166666666666666,0.0,12,fren,fr19,16652
5000,enfr,voicing,0.9583333333333333,0.0,12,fren,fr19,16652
5001,en,place,0.5833333333333334,0.0,12,fren,fr19,16652
5002,fr,place,0.47368421052631576,0.0,12,fren,fr19,16652
5003,enfr,place,0.7850877192982456,0.0,12,fren,fr19,16652
5004,en,placerough,0.5,0.0,12,fren,fr19,16652
5005,fr,placerough,0.6666666666666666,0.0,12,fren,fr19,16652
5006,enfr,placerough,0.8571428571428572,0.0,12,fren,fr19,16652
5007,enfr,lang,1.0,0.0,12,fren,fr19,16652
5008,en,sonority,0.8717948717948718,0.0,13,fren,fr19,19576
5009,fr,sonority,0.7941176470588235,0.0,13,fren,fr19,19576
5010,enfr,sonority,0.8182503770739065,0.0,13,fren,fr19,19576
5011,en,manner,0.717948717948718,0.0,13,fren,fr19,19576
5012,fr,manner,0.6470588235294118,0.0,13,fren,fr19,19576
5013,enfr,manner,0.7707390648567118,0.0,13,fren,fr19,19576
5014,en,voicing,0.7647058823529411,0.0,13,fren,fr19,19576
5015,fr,voicing,0.9166666666666666,0.0,13,fren,fr19,19576
5016,enfr,voicing,0.9583333333333333,0.0,13,fren,fr19,19576
5017,en,place,0.5833333333333334,0.0,13,fren,fr19,19576
5018,fr,place,0.5263157894736842,0.0,13,fren,fr19,19576
5019,enfr,place,0.7850877192982456,0.0,13,fren,fr19,19576
5020,en,placerough,0.5,0.0,13,fren,fr19,19576
5021,fr,placerough,0.6666666666666666,0.0,13,fren,fr19,19576
5022,enfr,placerough,0.8571428571428572,0.0,13,fren,fr19,19576
5023,enfr,lang,1.0,0.0,13,fren,fr19,19576
5024,en,sonority,0.8717948717948718,0.0,14,fren,fr19,22925
5025,fr,sonority,0.7941176470588235,0.0,14,fren,fr19,22925
5026,enfr,sonority,0.8329562594268476,0.0,14,fren,fr19,22925
5027,en,manner,0.717948717948718,0.0,14,fren,fr19,22925
5028,fr,manner,0.6470588235294118,0.0,14,fren,fr19,22925
5029,enfr,manner,0.7835595776772247,0.0,14,fren,fr19,22925
5030,en,voicing,0.7647058823529411,0.0,14,fren,fr19,22925
5031,fr,voicing,1.0,0.0,14,fren,fr19,22925
5032,enfr,voicing,1.0,0.0,14,fren,fr19,22925
5033,en,place,0.5833333333333334,0.0,14,fren,fr19,22925
5034,fr,place,0.5263157894736842,0.0,14,fren,fr19,22925
5035,enfr,place,0.8114035087719298,0.0,14,fren,fr19,22925
5036,en,placerough,0.5,0.0,14,fren,fr19,22925
5037,fr,placerough,0.6666666666666666,0.0,14,fren,fr19,22925
5038,enfr,placerough,0.8571428571428572,0.0,14,fren,fr19,22925
5039,enfr,lang,1.0,0.0,14,fren,fr19,22925
5040,en,sonority,0.8717948717948718,0.0,15,fren,fr19,26761
5041,fr,sonority,0.8235294117647058,0.0,15,fren,fr19,26761
5042,enfr,sonority,0.8201357466063348,0.0,15,fren,fr19,26761
5043,en,manner,0.717948717948718,0.0,15,fren,fr19,26761
5044,fr,manner,0.6470588235294118,0.0,15,fren,fr19,26761
5045,enfr,manner,0.7835595776772247,0.0,15,fren,fr19,26761
5046,en,voicing,0.7647058823529411,0.0,15,fren,fr19,26761
5047,fr,voicing,1.0,0.0,15,fren,fr19,26761
5048,enfr,voicing,1.0,0.0,15,fren,fr19,26761
5049,en,place,0.5833333333333334,0.0,15,fren,fr19,26761
5050,fr,place,0.5263157894736842,0.0,15,fren,fr19,26761
5051,enfr,place,0.8377192982456141,0.0,15,fren,fr19,26761
5052,en,placerough,0.5,0.0,15,fren,fr19,26761
5053,fr,placerough,0.6666666666666666,0.0,15,fren,fr19,26761
5054,enfr,placerough,0.8571428571428572,0.0,15,fren,fr19,26761
5055,enfr,lang,1.0,0.0,15,fren,fr19,26761
5056,en,sonority,0.8717948717948718,0.0,16,fren,fr19,31156
5057,fr,sonority,0.8235294117647058,0.0,16,fren,fr19,31156
5058,enfr,sonority,0.8329562594268476,0.0,16,fren,fr19,31156
5059,en,manner,0.717948717948718,0.0,16,fren,fr19,31156
5060,fr,manner,0.6470588235294118,0.0,16,fren,fr19,31156
5061,enfr,manner,0.798265460030166,0.0,16,fren,fr19,31156
5062,en,voicing,0.7647058823529411,0.0,16,fren,fr19,31156
5063,fr,voicing,1.0,0.0,16,fren,fr19,31156
5064,enfr,voicing,1.0,0.0,16,fren,fr19,31156
5065,en,place,0.5833333333333334,0.0,16,fren,fr19,31156
5066,fr,place,0.5789473684210527,0.0,16,fren,fr19,31156
5067,enfr,place,0.8377192982456141,0.0,16,fren,fr19,31156
5068,en,placerough,0.5,0.0,16,fren,fr19,31156
5069,fr,placerough,0.6666666666666666,0.0,16,fren,fr19,31156
5070,enfr,placerough,0.8571428571428572,0.0,16,fren,fr19,31156
5071,enfr,lang,1.0,0.0,16,fren,fr19,31156
5072,en,sonority,0.8717948717948718,0.0,17,fren,fr19,36190
5073,fr,sonority,0.8235294117647058,0.0,17,fren,fr19,36190
5074,enfr,sonority,0.8329562594268476,0.0,17,fren,fr19,36190
5075,en,manner,0.717948717948718,0.0,17,fren,fr19,36190
5076,fr,manner,0.6470588235294118,0.0,17,fren,fr19,36190
5077,enfr,manner,0.798265460030166,0.0,17,fren,fr19,36190
5078,en,voicing,0.7647058823529411,0.0,17,fren,fr19,36190
5079,fr,voicing,1.0,0.0,17,fren,fr19,36190
5080,enfr,voicing,1.0,0.0,17,fren,fr19,36190
5081,en,place,0.5833333333333334,0.0,17,fren,fr19,36190
5082,fr,place,0.5263157894736842,0.0,17,fren,fr19,36190
5083,enfr,place,0.8377192982456141,0.0,17,fren,fr19,36190
5084,en,placerough,0.5,0.0,17,fren,fr19,36190
5085,fr,placerough,0.6666666666666666,0.0,17,fren,fr19,36190
5086,enfr,placerough,0.9285714285714286,0.0,17,fren,fr19,36190
5087,enfr,lang,1.0,0.0,17,fren,fr19,36190
5088,en,sonority,0.8717948717948718,0.0,18,fren,fr19,41957
5089,fr,sonority,0.8235294117647058,0.0,18,fren,fr19,41957
5090,enfr,sonority,0.8182503770739065,0.0,18,fren,fr19,41957
5091,en,manner,0.717948717948718,0.0,18,fren,fr19,41957
5092,fr,manner,0.6764705882352942,0.0,18,fren,fr19,41957
5093,enfr,manner,0.798265460030166,0.0,18,fren,fr19,41957
5094,en,voicing,0.8235294117647058,0.0,18,fren,fr19,41957
5095,fr,voicing,1.0,0.0,18,fren,fr19,41957
5096,enfr,voicing,1.0,0.0,18,fren,fr19,41957
5097,en,place,0.5833333333333334,0.0,18,fren,fr19,41957
5098,fr,place,0.5263157894736842,0.0,18,fren,fr19,41957
5099,enfr,place,0.8377192982456141,0.0,18,fren,fr19,41957
5100,en,placerough,0.5714285714285714,0.0,18,fren,fr19,41957
5101,fr,placerough,0.6666666666666666,0.0,18,fren,fr19,41957
5102,enfr,placerough,0.8928571428571428,0.0,18,fren,fr19,41957
5103,enfr,lang,1.0,0.0,18,fren,fr19,41957
5104,en,sonority,0.8717948717948718,0.0,19,fren,fr19,48563
5105,fr,sonority,0.8235294117647058,0.0,19,fren,fr19,48563
5106,enfr,sonority,0.8054298642533937,0.0,19,fren,fr19,48563
5107,en,manner,0.717948717948718,0.0,19,fren,fr19,48563
5108,fr,manner,0.6764705882352942,0.0,19,fren,fr19,48563
5109,enfr,manner,0.798265460030166,0.0,19,fren,fr19,48563
5110,en,voicing,0.8235294117647058,0.0,19,fren,fr19,48563
5111,fr,voicing,1.0,0.0,19,fren,fr19,48563
5112,enfr,voicing,1.0,0.0,19,fren,fr19,48563
5113,en,place,0.5833333333333334,0.0,19,fren,fr19,48563
5114,fr,place,0.5789473684210527,0.0,19,fren,fr19,48563
5115,enfr,place,0.8377192982456141,0.0,19,fren,fr19,48563
5116,en,placerough,0.5714285714285714,0.0,19,fren,fr19,48563
5117,fr,placerough,0.75,0.0,19,fren,fr19,48563
5118,enfr,placerough,0.9285714285714286,0.0,19,fren,fr19,48563
5119,enfr,lang,1.0,0.0,19,fren,fr19,48563
5120,en,sonority,0.8717948717948718,0.0,20,fren,fr19,56131
5121,fr,sonority,0.8235294117647058,0.0,20,fren,fr19,56131
5122,enfr,sonority,0.8182503770739065,0.0,20,fren,fr19,56131
5123,en,manner,0.717948717948718,0.0,20,fren,fr19,56131
5124,fr,manner,0.7058823529411765,0.0,20,fren,fr19,56131
5125,enfr,manner,0.798265460030166,0.0,20,fren,fr19,56131
5126,en,voicing,0.8235294117647058,0.0,20,fren,fr19,56131
5127,fr,voicing,1.0,0.0,20,fren,fr19,56131
5128,enfr,voicing,1.0,0.0,20,fren,fr19,56131
5129,en,place,0.5833333333333334,0.0,20,fren,fr19,56131
5130,fr,place,0.5789473684210527,0.0,20,fren,fr19,56131
5131,enfr,place,0.8377192982456141,0.0,20,fren,fr19,56131
5132,en,placerough,0.6428571428571429,0.0,20,fren,fr19,56131
5133,fr,placerough,0.75,0.0,20,fren,fr19,56131
5134,enfr,placerough,0.9285714285714286,0.0,20,fren,fr19,56131
5135,enfr,lang,1.0,0.0,20,fren,fr19,56131
5136,en,sonority,0.8717948717948718,0.0,21,fren,fr19,64800
5137,fr,sonority,0.8235294117647058,0.0,21,fren,fr19,64800
5138,enfr,sonority,0.8054298642533937,0.0,21,fren,fr19,64800
5139,en,manner,0.717948717948718,0.0,21,fren,fr19,64800
5140,fr,manner,0.6764705882352942,0.0,21,fren,fr19,64800
5141,enfr,manner,0.798265460030166,0.0,21,fren,fr19,64800
5142,en,voicing,0.8235294117647058,0.0,21,fren,fr19,64800
5143,fr,voicing,1.0,0.0,21,fren,fr19,64800
5144,enfr,voicing,1.0,0.0,21,fren,fr19,64800
5145,en,place,0.5833333333333334,0.0,21,fren,fr19,64800
5146,fr,place,0.5789473684210527,0.0,21,fren,fr19,64800
5147,enfr,place,0.8377192982456141,0.0,21,fren,fr19,64800
5148,en,placerough,0.7142857142857143,0.0,21,fren,fr19,64800
5149,fr,placerough,0.75,0.0,21,fren,fr19,64800
5150,enfr,placerough,0.9285714285714286,0.0,21,fren,fr19,64800
5151,enfr,lang,1.0,0.0,21,fren,fr19,64800
5152,en,sonority,0.8717948717948718,0.0,22,fren,fr19,74730
5153,fr,sonority,0.8235294117647058,0.0,22,fren,fr19,74730
5154,enfr,sonority,0.8054298642533937,0.0,22,fren,fr19,74730
5155,en,manner,0.717948717948718,0.0,22,fren,fr19,74730
5156,fr,manner,0.6764705882352942,0.0,22,fren,fr19,74730
5157,enfr,manner,0.798265460030166,0.0,22,fren,fr19,74730
5158,en,voicing,0.7647058823529411,0.0,22,fren,fr19,74730
5159,fr,voicing,1.0,0.0,22,fren,fr19,74730
5160,enfr,voicing,1.0,0.0,22,fren,fr19,74730
5161,en,place,0.5833333333333334,0.0,22,fren,fr19,74730
5162,fr,place,0.5789473684210527,0.0,22,fren,fr19,74730
5163,enfr,place,0.8377192982456141,0.0,22,fren,fr19,74730
5164,en,placerough,0.7142857142857143,0.0,22,fren,fr19,74730
5165,fr,placerough,0.75,0.0,22,fren,fr19,74730
5166,enfr,placerough,0.9285714285714286,0.0,22,fren,fr19,74730
5167,enfr,lang,1.0,0.0,22,fren,fr19,74730
5168,en,sonority,0.8461538461538461,0.0,23,fren,fr19,86105
5169,fr,sonority,0.7941176470588235,0.0,23,fren,fr19,86105
5170,enfr,sonority,0.8329562594268476,0.0,23,fren,fr19,86105
5171,en,manner,0.717948717948718,0.0,23,fren,fr19,86105
5172,fr,manner,0.6764705882352942,0.0,23,fren,fr19,86105
5173,enfr,manner,0.798265460030166,0.0,23,fren,fr19,86105
5174,en,voicing,0.8235294117647058,0.0,23,fren,fr19,86105
5175,fr,voicing,1.0,0.0,23,fren,fr19,86105
5176,enfr,voicing,1.0,0.0,23,fren,fr19,86105
5177,en,place,0.5833333333333334,0.0,23,fren,fr19,86105
5178,fr,place,0.5789473684210527,0.0,23,fren,fr19,86105
5179,enfr,place,0.8377192982456141,0.0,23,fren,fr19,86105
5180,en,placerough,0.7142857142857143,0.0,23,fren,fr19,86105
5181,fr,placerough,0.75,0.0,23,fren,fr19,86105
5182,enfr,placerough,0.9285714285714286,0.0,23,fren,fr19,86105
5183,enfr,lang,1.0,0.0,23,fren,fr19,86105
5184,en,sonority,0.8717948717948718,0.0,24,fren,fr19,99136
5185,fr,sonority,0.8235294117647058,0.0,24,fren,fr19,99136
5186,enfr,sonority,0.8054298642533937,0.0,24,fren,fr19,99136
5187,en,manner,0.717948717948718,0.0,24,fren,fr19,99136
5188,fr,manner,0.6470588235294118,0.0,24,fren,fr19,99136
5189,enfr,manner,0.798265460030166,0.0,24,fren,fr19,99136
5190,en,voicing,0.8235294117647058,0.0,24,fren,fr19,99136
5191,fr,voicing,1.0,0.0,24,fren,fr19,99136
5192,enfr,voicing,1.0,0.0,24,fren,fr19,99136
5193,en,place,0.625,0.0,24,fren,fr19,99136
5194,fr,place,0.5789473684210527,0.0,24,fren,fr19,99136
5195,enfr,place,0.8377192982456141,0.0,24,fren,fr19,99136
5196,en,placerough,0.7142857142857143,0.0,24,fren,fr19,99136
5197,fr,placerough,0.75,0.0,24,fren,fr19,99136
5198,enfr,placerough,0.9285714285714286,0.0,24,fren,fr19,99136
